FIRM,class,Start,End,Length,Night,Gap,WS,idx,Base,StartAdj,LenAdj,Comp,Trans,Press,p1s,p1l,p2s,p2l,MalAdj,NFZ,AFZ,MFZ
-2,2,1305,1920,615,1,999,0,2,2.00,0.00,0.00,0.00,-3.00,-1.00,4,480,-10,990,0,0,0,0
1,0,760,1570,810,1,999,1,1,2.00,0.00,-1.50,0.00,0.00,0.00,0,0,0,0,0,0,0,0
0,0,615,1185,570,0,485,0,2,5.00,0.00,0.00,-3.00,-1.00,-0.67,1,810,0,0,0,0,0,0
3,0,725,1435,710,0,980,0,3,5.00,0.00,0.00,0.00,-1.00,-1.33,0,570,1,810,0,0,0,0
0,0,525,1215,690,0,530,0,4,5.00,0.00,0.00,-2.25,-1.00,-2.00,3,710,0,570,0,0,0,0
-5,0,1200,1860,660,1,999,0,5,2.00,0.00,0.00,0.00,-3.00,-3.50,0,690,3,710,0,0,0,0
0,0,30,600,570,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,-5,660,0,690,0,0,0,0
0,0,30,630,600,1,870,0,2,2.00,0.00,0.00,0.00,-1.33,-1.00,0,570,-5,660,0,0,0,0
-1,0,105,705,600,1,915,0,3,2.00,0.00,0.00,0.00,-0.67,-2.00,0,600,0,570,0,0,0,0
2,0,525,1140,615,0,999,1,1,5.00,0.00,0.00,0.00,-3.00,0.00,-1,600,0,600,0,0,0,0
5,0,450,1095,645,0,999,1,1,5.00,-0.50,0.00,0.00,0.00,0.00,2,615,-1,600,0,0,0,0
4,0,600,1280,680,0,945,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,645,2,615,0,0,0,0
0,1,225,925,700,0,999,1,1,5.00,-5.25,0.00,0.00,0.00,0.00,4,680,5,645,0,0,0,0
-3,0,275,1030,755,0,999,0,2,5.00,-3.50,-0.38,0.00,-3.00,-0.67,0,0,0,0,0,0,0,0
1,0,125,845,720,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-3,755,0,0,0,0,0,0
2,0,840,1575,735,1,999,1,1,2.00,0.00,-0.25,0.00,0.00,0.00,1,720,-3,755,0,0,0,0
1,0,960,1470,510,1,999,1,1,2.00,0.00,-0.75,0.00,0.00,0.00,2,735,1,720,0,0,0,0
1,0,30,282,252,1,0,0,1,2.00,0.00,-0.75,0.00,0.00,0.00,1,510,2,735,0,0,0,0
2,0,15,260,245,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,1,252,1,510,0,0,0,0
4,0,450,1150,700,0,999,1,1,5.00,-0.50,0.00,0.00,-1.00,0.00,2,245,1,252,0,0,0,0
5,0,630,1150,520,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,4,700,2,245,0,0,0,0
-2,0,270,782,512,0,560,0,2,5.00,-4.50,0.00,-1.75,0.00,-0.67,5,520,4,700,0,0,0,0
-2,1,225,925,700,0,883,0,3,5.00,-5.25,0.00,0.00,0.00,-1.33,-2,512,5,520,0,0,0,0
2,0,570,1051,481,0,999,0,3,5.00,0.00,0.00,0.00,-1.00,-1.67,0,0,0,0,0,0,0,0
-5,0,1110,1920,810,1,999,0,4,2.00,0.00,-1.50,0.00,-3.00,-2.67,2,481,0,0,0,0,0,0
-2,0,930,1400,470,0,999,0,5,5.00,0.00,0.00,0.00,-4.00,-3.33,-5,810,2,481,0,0,0,0
-5,0,561,1345,784,0,601,0,6,5.00,0.00,-0.62,-1.00,-4.00,-4.33,-2,470,-5,810,0,0,0,0
-10,0,90,790,700,1,999,0,7,2.00,0.00,0.00,0.00,-6.00,-6.33,-5,784,-2,470,0,0,0,0
-9,0,645,1110,465,0,999,0,8,5.00,0.00,0.00,0.00,-7.00,-7.33,-10,700,-5,784,0,0,0,0
-10,0,930,1530,600,0,999,0,9,5.00,0.00,0.00,0.00,-7.00,-8.67,-9,465,-10,700,0,0,0,0
-10,0,735,1310,575,0,645,0,10,5.00,0.00,0.00,-0.25,-7.00,-10.00,-10,600,-9,465,0,0,0,0
1,0,1290,1835,545,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-10,575,-10,600,0,0,0,0
-1,0,285,1025,740,0,999,0,2,5.00,-3.25,-0.12,0.00,-2.00,-0.67,1,545,-10,575,0,0,0,0
-7,0,90,630,540,1,505,0,3,2.00,0.00,0.00,-3.50,-4.00,-1.67,-1,740,1,545,0,0,0,0
2,0,1260,1970,710,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-7,540,-1,740,0,0,0,0
1,0,135,875,740,1,999,0,2,2.00,0.00,-0.25,0.00,0.00,-1.00,2,710,-7,540,0,0,0,0
2,0,1020,1740,720,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,1,740,2,710,0,0,0,0
3,0,945,1505,560,0,645,0,2,5.00,0.00,0.00,-0.25,-1.00,-0.67,2,720,1,740,0,0,0,0
-10,1,1350,2300,950,1,999,0,3,2.00,0.00,-7.00,0.00,-3.00,-1.67,3,560,2,720,0,0,0,0
-4,0,60,643,583,1,999,0,5,2.00,0.00,0.00,0.00,-3.00,-3.33,0,0,0,0,0,0,0,0
-6,0,1410,2123,713,1,767,1,6,2.00,0.00,0.00,0.00,-3.00,-4.83,-4,583,0,0,0,0,0,0
-5,0,960,1535,575,0,999,0,7,5.00,0.00,0.00,0.00,-4.00,-5.83,-6,713,-4,583,0,0,0,0
-10,0,1260,1895,635,1,999,0,8,2.00,0.00,0.00,0.00,-6.00,-7.83,-5,575,-6,713,0,0,0,0
-10,0,930,1530,600,0,999,0,9,5.00,0.00,0.00,0.00,-7.00,-9.17,-10,635,-5,575,0,0,0,0
-10,0,735,1310,575,0,645,0,10,5.00,0.00,0.00,-0.25,-7.00,-10.50,-10,600,-10,635,0,0,0,0
-10,0,1305,1785,480,1,999,0,11,2.00,0.00,0.00,0.00,-9.00,-12.50,-10,575,-10,600,0,0,0,0
4,0,945,1495,550,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,-10,480,-10,575,0,0,0,0
-2,0,1439,2065,626,1,999,0,2,2.00,0.00,0.00,0.00,-3.00,-1.00,4,550,-10,480,0,0,0,0
2,0,960,1650,690,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-2,626,4,550,0,0,0,0
1,0,930,1649,719,1,720,0,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,690,-2,626,0,0,0,0
0,0,1200,1590,390,1,991,0,3,2.00,0.00,0.00,0.00,0.00,-2.00,1,719,2,690,0,0,0,0
-1,0,315,882,567,0,999,0,4,5.00,-2.75,0.00,0.00,-1.00,-2.67,0,390,1,719,0,0,0,0
1,0,945,1505,560,0,999,0,5,5.00,0.00,0.00,0.00,-1.00,-3.33,-1,567,0,390,0,0,0,0
-10,1,1350,2300,950,1,999,0,6,2.00,0.00,-7.00,0.00,-3.00,-4.83,1,560,-1,567,0,0,0,0
-7,0,285,775,490,0,999,0,6,5.00,-3.25,0.00,0.00,-4.00,-4.83,0,0,0,0,0,0,0,0
0,0,145,835,690,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,-7,490,0,0,0,0,0,0
-2,0,295,1015,720,0,900,0,2,5.00,-3.00,0.00,0.00,-3.00,-0.67,0,690,-7,490,0,0,0,0
-1,0,400,1075,675,0,825,0,3,5.00,-1.25,0.00,0.00,-3.00,-1.33,-2,720,0,690,0,0,0,0
-1,0,415,1150,735,0,780,0,4,5.00,-1.00,-0.12,0.00,-3.00,-2.00,-1,675,-2,720,0,0,0,0
-1,0,910,1450,540,0,999,0,5,5.00,0.00,0.00,0.00,-3.00,-2.67,-1,735,-1,675,0,0,0,0
-8,0,985,1765,780,1,975,0,6,2.00,0.00,-1.00,0.00,-5.00,-4.17,-1,540,-1,735,0,0,0,0
-9,0,1075,1795,720,1,750,0,7,2.00,0.00,0.00,0.00,-5.00,-6.17,-8,780,-1,540,0,0,0,0
-10,0,1170,1890,720,1,815,0,8,2.00,0.00,0.00,0.00,-5.00,-8.17,-9,720,-8,780,0,0,0,0
-10,0,1420,1715,295,1,970,0,9,2.00,0.00,0.00,0.00,-5.00,-10.17,-10,720,-9,720,0,0,0,0
5,0,1135,1460,325,0,999,1,1,5.00,0.00,0.00,0.00,-0.50,0.00,-10,295,-10,720,0,0,0,0
3,0,790,1555,765,0,770,0,2,5.00,0.00,-0.38,0.00,-0.50,-0.67,5,325,-10,295,0,0,0,0
-1,0,315,1135,820,0,999,0,3,5.00,-3.25,-0.88,0.00,-0.50,-1.33,3,765,5,325,0,0,0,0
5,0,1105,1495,390,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-1,820,3,765,0,0,0,0
3,0,635,1235,600,0,580,0,2,5.00,0.00,0.00,-1.50,0.00,-0.67,5,390,-1,820,0,0,0,0
-1,0,250,1105,855,0,999,1,1,5.00,-4.75,-1.25,0.00,0.00,0.00,0,0,0,0,0,0,0,0
4,0,1015,1495,480,0,999,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,-1,855,0,0,0,0,0,0
1,0,535,1205,670,0,480,0,3,5.00,0.00,0.00,-3.00,0.00,-1.33,4,480,-1,855,0,0,0,0
5,0,640,1360,720,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,1,670,4,480,0,0,0,0
4,0,535,1015,480,0,615,0,2,5.00,0.00,0.00,-0.75,0.00,-0.67,5,720,1,670,0,0,0,0
-4,0,130,460,330,1,555,0,3,2.00,0.00,0.00,-2.75,-2.00,-1.67,4,480,5,720,0,0,0,0
0,0,595,1315,720,0,999,0,4,5.00,0.00,0.00,0.00,-3.00,-2.33,-4,330,4,480,0,0,0,0
-2,0,475,865,390,0,600,0,5,5.00,0.00,0.00,-1.00,-3.00,-3.00,0,720,-4,330,0,0,0,0
-8,0,970,1645,675,1,999,0,6,2.00,0.00,0.00,0.00,-5.00,-4.50,-2,390,0,720,0,0,0,0
-10,0,700,1465,765,0,495,0,7,5.00,0.00,-0.38,-2.75,-6.00,-5.83,-8,675,-2,390,0,0,0,0
-8,0,700,955,255,0,999,0,8,5.00,0.00,0.00,0.00,-6.00,-6.83,-10,765,-8,675,0,0,0,0
-10,0,355,955,600,0,840,0,9,5.00,-2.00,0.00,0.00,-6.00,-8.17,-8,255,-10,765,0,0,0,0
-10,0,490,1165,675,0,975,0,10,5.00,0.00,0.00,0.00,-6.00,-9.50,-10,600,-8,255,0,0,0,0
-10,0,595,1255,660,0,870,0,11,5.00,0.00,0.00,0.00,-6.00,-10.83,-10,675,-10,600,0,0,0,0
-10,0,790,1555,765,0,975,0,12,5.00,0.00,-0.38,0.00,-6.00,-12.17,-10,660,-10,675,0,0,0,0
5,0,940,1480,540,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-10,765,-10,660,0,0,0,0
4,0,850,1225,375,0,810,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,540,-10,765,0,0,0,0
5,0,635,1235,600,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,4,375,5,540,0,0,0,0
-9,0,760,1290,530,0,999,0,6,5.00,0.00,0.00,-3.00,-7.00,-4.00,0,0,0,0,0,0,0,0
-10,0,1240,1900,660,1,999,0,7,2.00,0.00,0.00,0.00,-9.00,-6.00,-9,530,0,0,0,0,0,0
-10,0,970,1405,435,0,510,0,8,5.00,0.00,0.00,-2.50,-10.00,-7.00,-10,660,-9,530,0,0,0,0
-10,0,1165,1770,605,1,999,0,9,2.00,0.00,0.00,0.00,-12.00,-9.00,-10,435,-10,660,0,0,0,0
-10,0,810,1320,510,0,480,0,10,5.00,0.00,0.00,-3.00,-13.00,-10.33,-10,605,-10,435,0,0,0,0
-10,0,1210,1794,584,1,999,0,11,2.00,0.00,0.00,0.00,-15.00,-12.33,-10,510,-10,605,0,0,0,0
-10,0,834,1400,566,0,480,0,12,5.00,0.00,0.00,-3.00,-16.00,-13.67,-10,584,-10,510,0,0,0,0
-10,0,1360,1940,580,1,999,0,13,2.00,0.00,0.00,0.00,-18.00,-15.67,-10,566,-10,584,0,0,0,0
-10,0,980,1470,490,0,480,0,14,5.00,0.00,0.00,-3.00,-19.00,-17.00,-10,580,-10,566,0,0,0,0
1,0,40,295,255,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-10,490,-10,580,0,0,0,0
2,0,910,1550,640,0,615,0,2,5.00,0.00,0.00,-0.75,-2.00,-0.67,1,255,-10,490,0,0,0,0
2,0,940,1395,455,0,830,0,3,5.00,0.00,0.00,0.00,-2.00,-1.33,2,640,1,255,0,0,0,0
-1,0,490,1208,718,0,535,0,4,5.00,0.00,0.00,-2.00,-2.00,-2.00,2,455,2,640,0,0,0,0
0,0,460,995,535,0,692,0,5,5.00,-0.25,0.00,0.00,-2.00,-2.67,-1,718,2,455,0,0,0,0
-10,0,35,505,470,1,480,0,6,2.00,0.00,0.00,-4.00,-4.00,-3.67,0,535,-1,718,0,0,0,0
-5,0,1180,1451,271,0,675,0,7,5.00,0.00,0.00,0.00,-5.00,-4.67,-10,470,0,535,0,0,0,0
-8,0,535,1090,555,0,524,0,8,5.00,0.00,0.00,-2.25,-5.00,-6.00,-5,271,-10,470,0,0,0,0
-9,0,400,830,430,0,750,0,9,5.00,-1.25,0.00,0.00,-5.00,-7.33,-8,555,-5,271,0,0,0,0
-10,0,370,1000,630,0,980,0,10,5.00,-1.75,0.00,0.00,-5.00,-8.67,-9,430,-8,555,0,0,0,0
-10,0,250,815,565,0,690,0,11,5.00,-3.75,0.00,0.00,-5.00,-10.00,-10,630,-9,430,0,0,0,0
-10,0,1375,1980,605,1,560,0,12,2.00,0.00,0.00,-2.50,-7.00,-12.00,-10,565,-10,630,0,0,0,0
-10,0,1225,1555,330,1,685,0,13,2.00,0.00,-8.00,-0.50,-7.00,-14.00,-10,605,-10,565,0,0,0,0
-10,0,400,865,465,1,285,0,13,2.00,0.00,-8.00,-0.50,-7.00,-14.00,-10,330,-10,605,0,0,0,0
-10,0,145,680,535,1,720,0,14,2.00,0.00,0.00,0.00,-7.00,-16.00,-10,465,-10,330,0,0,0,0
-10,0,1160,1435,275,0,480,0,15,5.00,0.00,0.00,-3.00,-8.00,-17.33,-10,535,-10,465,0,0,0,0
-1,1,1360,2130,770,1,999,1,1,2.00,0.00,-0.75,0.00,-2.00,0.00,-10,275,-10,535,0,0,0,0
-3,0,1290,2005,715,1,600,0,2,2.00,0.00,0.00,-2.00,-2.00,-1.00,-1,770,-10,275,0,0,0,0
-9,0,760,1290,530,0,999,0,6,5.00,0.00,0.00,-3.00,-7.00,-4.00,0,0,0,0,0,0,0,0
1,0,1210,1794,584,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-9,530,0,0,0,0,0,0
-1,0,834,1400,566,0,480,0,2,5.00,0.00,0.00,-3.00,-2.00,-0.67,1,584,-9,530,0,0,0,0
-4,0,1360,1940,580,1,999,0,3,2.00,0.00,0.00,0.00,-4.00,-1.67,-1,566,1,584,0,0,0,0
-5,0,980,1470,490,0,480,0,4,5.00,0.00,0.00,-3.00,-5.00,-2.33,-4,580,-1,566,0,0,0,0
-8,0,1420,1905,485,1,999,0,5,2.00,0.00,0.00,0.00,-7.00,-3.33,-5,490,-4,580,0,0,0,0
-10,0,950,1395,445,0,485,0,6,5.00,0.00,0.00,-3.00,-8.00,-4.00,-8,485,-5,490,0,0,0,0
-10,0,1300,1740,440,1,999,0,7,2.00,0.00,0.00,0.00,-10.00,-5.50,-10,445,-8,485,0,0,0,0
-10,0,780,1315,535,0,480,0,8,5.00,0.00,0.00,-3.00,-11.00,-6.83,-10,440,-10,445,0,0,0,0
-10,0,1210,1715,505,1,999,0,9,2.00,0.00,0.00,0.00,-13.00,-8.83,-10,535,-10,440,0,0,0,0
-10,0,755,1275,520,0,480,0,10,5.00,0.00,0.00,-3.00,-14.00,-10.17,-10,505,-10,535,0,0,0,0
-10,0,1270,1870,600,1,999,0,11,2.00,0.00,0.00,0.00,-16.00,-12.17,-10,520,-10,505,0,0,0,0
-10,0,910,1317,407,0,480,0,12,5.00,0.00,0.00,-3.00,-17.00,-13.50,-10,600,-10,520,0,0,0,0
-1,1,1360,2130,770,1,999,1,1,2.00,0.00,-0.75,0.00,-2.00,0.00,-10,407,-10,600,0,0,0,0
-2,0,1290,2005,715,1,600,0,2,2.00,0.00,0.00,-2.00,-1.33,-1.00,-1,770,-10,407,0,0,0,0
0,0,1070,1581,511,1,999,1,3,2.00,0.00,0.00,0.00,0.00,-2.00,0,0,0,0,0,0,0,0
-2,0,975,1727,752,1,834,1,4,2.00,0.00,-0.50,0.00,0.00,-3.00,0,511,0,0,0,0,0,0
-4,0,1155,1930,775,1,868,1,5,2.00,0.00,-1.00,0.00,0.00,-4.50,-2,752,0,511,0,0,0,0
-4,0,1335,2032,697,1,845,1,6,2.00,0.00,0.00,0.00,0.00,-6.00,-4,775,-2,752,0,0,0,0
-6,0,1395,2115,720,1,803,1,7,2.00,0.00,0.00,0.00,0.00,-8.00,-4,697,-4,775,0,0,0,0
-8,0,155,811,656,1,920,1,8,2.00,0.00,0.00,0.00,0.00,-10.00,-6,720,-4,697,0,0,0,0
-10,0,170,770,600,1,799,1,9,2.00,0.00,0.00,0.00,0.00,-12.00,-8,656,-6,720,0,0,0,0
-10,0,195,860,665,0,865,0,10,5.00,-4.75,0.00,0.00,-1.00,-13.33,-10,600,-8,656,0,0,0,0
-10,0,165,755,590,1,745,0,11,2.00,0.00,0.00,0.00,-3.00,-15.33,-10,665,-10,600,0,0,0,0
-10,0,210,685,475,0,895,0,12,5.00,-4.50,0.00,0.00,-4.00,-16.67,-10,590,-10,665,0,0,0,0
-10,0,1410,1935,525,1,725,1,13,2.00,0.00,0.00,0.00,-6.00,-18.67,-10,475,-10,590,0,0,0,0
-10,0,1410,1965,555,1,915,0,14,2.00,0.00,0.00,0.00,-6.00,-20.67,-10,525,-10,475,0,0,0,0
-10,0,1245,1965,720,1,720,0,15,2.00,0.00,0.00,0.00,-6.00,-22.67,-10,555,-10,525,0,0,0,0
-10,0,1255,1980,725,1,730,0,16,2.00,0.00,0.00,0.00,-6.00,-24.67,-10,720,-10,555,0,0,0,0
-10,0,1310,1935,625,1,770,1,17,2.00,0.00,0.00,0.00,-6.00,-26.67,-10,725,-10,720,0,0,0,0
-10,0,76,760,684,1,999,0,18,2.00,0.00,0.00,0.00,-6.00,-28.67,-10,625,-10,725,0,0,0,0
-10,0,120,705,585,1,800,0,19,2.00,0.00,0.00,0.00,-6.00,-30.67,-10,684,-10,625,0,0,0,0
-10,0,1425,2160,735,1,720,1,20,2.00,0.00,-0.25,0.00,-6.00,-32.67,-10,585,-10,684,0,0,0,0
2,0,165,785,620,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-10,735,-10,585,0,0,0,0
-1,0,1140,1945,805,1,999,0,2,2.00,0.00,-1.50,0.00,0.00,-1.00,2,620,-10,735,0,0,0,0
0,0,1170,1890,720,1,999,0,3,2.00,0.00,0.00,0.00,0.00,-2.00,-1,805,2,620,0,0,0,0
-1,0,1395,2055,660,1,945,0,4,2.00,0.00,0.00,0.00,0.00,-3.00,0,720,-1,805,0,0,0,0
-3,0,1395,2147,752,1,780,1,5,2.00,0.00,-0.50,0.00,0.00,-4.50,-1,660,0,720,0,0,0,0
-4,0,115,736,621,1,848,0,6,2.00,0.00,0.00,0.00,0.00,-6.00,-3,752,-1,660,0,0,0,0
-8,0,196,765,569,0,900,0,7,5.00,-4.75,0.00,0.00,-1.00,-7.00,-4,621,-3,752,0,0,0,0
-10,2,165,770,605,1,840,0,8,2.00,0.00,0.00,0.00,-3.00,-9.00,-8,569,-4,621,0,0,0,0
1,0,1200,1785,585,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,0,0,0,0,0,0,0,0
0,0,1335,1985,650,1,990,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,585,0,0,0,0,0,0
-2,0,255,800,545,0,999,0,3,5.00,-3.75,0.00,0.00,-2.00,-1.67,0,650,1,585,0,0,0,0
5,0,645,1290,645,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-2,545,0,650,0,0,0,0
0,0,1105,1825,720,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,5,645,-2,545,0,0,0,0
-1,0,1275,2000,725,1,890,0,2,2.00,0.00,0.00,0.00,-2.00,-1.00,0,720,5,645,0,0,0,0
-2,0,45,610,565,1,925,0,3,2.00,0.00,0.00,0.00,-2.00,-2.00,-1,725,0,720,0,0,0,0
-3,0,135,555,420,1,965,0,4,2.00,0.00,0.00,0.00,-2.00,-3.00,-2,565,-1,725,0,0,0,0
-2,0,465,1025,560,0,999,0,5,5.00,-0.25,0.00,0.00,-3.00,-3.67,-3,420,-2,565,0,0,0,0
1,0,90,690,600,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-2,560,-3,420,0,0,0,0
0,0,105,705,600,1,855,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,600,-2,560,0,0,0,0
1,0,465,1050,585,0,999,0,3,5.00,-0.25,0.00,0.00,-2.00,-1.67,0,600,1,600,0,0,0,0
1,0,525,1070,545,0,915,0,4,5.00,0.00,0.00,0.00,-2.00,-2.33,1,585,0,600,0,0,0,0
0,0,470,1010,540,0,840,0,5,5.00,-0.25,0.00,0.00,-2.00,-3.00,1,545,1,585,0,0,0,0
1,0,1155,1780,625,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,0,540,1,545,0,0,0,0
0,0,1405,2005,600,1,999,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,625,0,540,0,0,0,0
-1,2,165,765,600,1,999,0,3,2.00,0.00,0.00,0.00,-1.00,-2.00,0,600,1,625,0,0,0,0
-1,0,1165,1670,505,1,999,0,2,2.00,0.00,0.00,-2.25,0.00,-1.00,0,0,0,0,0,0,0,0
-3,0,185,480,295,0,999,0,3,5.00,-5.00,0.00,0.00,-1.00,-1.67,-1,505,0,0,0,0,0,0
-3,0,190,750,560,0,999,0,4,5.00,-4.75,0.00,0.00,-1.00,-2.33,-3,295,-1,505,0,0,0,0
1,0,690,1085,395,0,999,0,5,5.00,0.00,0.00,0.00,-1.00,-3.00,-3,560,-3,295,0,0,0,0
1,0,1385,1885,500,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,1,395,-3,560,0,0,0,0
4,0,980,1355,375,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,1,500,1,395,0,0,0,0
-1,0,245,620,375,0,999,0,2,5.00,-4.00,0.00,0.00,-1.00,-0.67,4,375,1,500,0,0,0,0
2,0,1265,1540,275,0,645,0,3,5.00,0.00,0.00,-0.25,-1.00,-1.33,-1,375,4,375,0,0,0,0
0,0,1235,1680,445,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,2,275,-1,375,0,0,0,0
2,0,1385,2001,616,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,0,445,2,275,0,0,0,0
2,0,1095,1805,710,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,2,616,0,445,0,0,0,0
2,0,1295,1820,525,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,2,710,2,616,0,0,0,0
1,0,1385,1715,330,1,999,0,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,525,2,710,0,0,0,0
0,0,1205,1918,713,1,930,0,3,2.00,0.00,0.00,0.00,0.00,-2.00,1,330,2,525,0,0,0,0
1,0,1130,1485,355,0,652,0,4,5.00,0.00,0.00,-0.25,-1.00,-2.67,0,713,1,330,0,0,0,0
-7,2,140,973,833,1,999,0,5,2.00,0.00,-2.00,0.00,-3.00,-4.17,1,355,0,713,0,0,0,0
-4,0,185,480,295,0,999,0,4,5.00,-5.00,0.00,0.00,-1.00,-2.67,0,0,0,0,0,0,0,0
-4,0,190,750,560,0,999,0,5,5.00,-4.75,0.00,0.00,-1.00,-3.33,-4,295,0,0,0,0,0,0
0,0,690,1085,395,0,999,0,6,5.00,0.00,0.00,0.00,-1.00,-4.00,-4,560,-4,295,0,0,0,0
-7,0,155,575,420,1,999,0,7,2.00,0.00,0.00,0.00,-3.00,-5.50,0,395,-4,560,0,0,0,0
-8,0,1385,1885,500,1,810,1,8,2.00,0.00,0.00,0.00,-3.00,-7.00,-7,420,0,395,0,0,0,0
4,0,980,1355,375,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,-8,500,-7,420,0,0,0,0
-1,0,245,620,375,0,999,0,2,5.00,-4.00,0.00,0.00,-1.00,-0.67,4,375,-8,500,0,0,0,0
2,0,1265,1540,275,0,645,0,3,5.00,0.00,0.00,-0.25,-1.00,-1.33,-1,375,4,375,0,0,0,0
0,0,1235,1680,445,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,2,275,-1,375,0,0,0,0
2,0,1385,2001,616,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,0,445,2,275,0,0,0,0
2,0,140,515,375,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,2,616,0,445,0,0,0,0
2,0,1090,1385,295,0,575,0,2,5.00,0.00,0.00,-1.25,-1.00,-0.67,2,375,2,616,0,0,0,0
-3,0,1095,1805,710,1,999,0,3,2.00,0.00,0.00,0.00,-3.00,-1.67,2,295,2,375,0,0,0,0
2,0,1295,1820,525,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-3,710,2,295,0,0,0,0
1,0,1385,1715,330,1,999,0,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,525,-3,710,0,0,0,0
0,0,1205,1918,713,1,930,0,3,2.00,0.00,0.00,0.00,0.00,-2.00,1,330,2,525,0,0,0,0
1,0,1130,1485,355,0,652,0,4,5.00,0.00,0.00,-0.25,-1.00,-2.67,0,713,1,330,0,0,0,0
-7,2,140,973,833,1,999,0,5,2.00,0.00,-2.00,0.00,-3.00,-4.17,1,355,0,713,0,0,0,0
3,0,937,1347,410,0,999,0,2,5.00,0.00,0.00,0.00,-1.00,-0.67,0,0,0,0,0,0,0,0
-3,0,132,607,475,1,999,0,3,2.00,0.00,0.00,0.00,-3.00,-1.67,3,410,0,0,0,0,0,0
-4,0,1317,1722,405,1,710,0,4,2.00,0.00,0.00,0.00,-3.00,-2.67,-3,475,3,410,0,0,0,0
2,0,87,337,250,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-4,405,-3,475,0,0,0,0
1,0,1107,1588,481,1,770,1,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,250,-4,405,0,0,0,0
4,0,462,1117,655,0,999,1,1,5.00,-0.25,0.00,0.00,-1.00,0.00,1,481,2,250,0,0,0,0
1,0,1377,2022,645,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,4,655,1,481,0,0,0,0
-1,0,1272,1907,635,1,690,0,2,2.00,0.00,0.00,-0.50,-1.00,-1.00,1,645,4,655,0,0,0,0
-2,0,1127,1737,610,1,660,0,3,2.00,0.00,0.00,-1.00,-1.00,-2.00,-1,635,1,645,0,0,0,0
-4,0,237,617,380,0,999,0,4,5.00,-4.00,0.00,0.00,-2.00,-2.67,-2,610,-1,635,0,0,0,0
-7,0,72,822,750,1,895,0,5,2.00,0.00,-0.50,0.00,-4.00,-4.17,-4,380,-2,610,0,0,0,0
2,0,577,1167,590,0,999,1,1,5.00,0.00,0.00,0.00,-3.00,0.00,-7,750,-4,380,0,0,0,0
1,0,26,347,321,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,2,590,-7,750,0,0,0,0
-1,0,307,957,650,0,999,0,2,5.00,-3.00,0.00,0.00,-2.00,-0.67,1,321,2,590,0,0,0,0
-8,1,162,1057,895,1,645,0,3,2.00,0.00,-3.50,-1.25,-4.00,-1.67,-1,650,1,321,0,0,0,0
